date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:30:53	47381/47381	---M--	200	added ('OK')	image/jpeg	etag:7c733f0c08c3ffd6c7a38981c58077cc	http://trystack.mediumra.re/img/demos/coworking.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/coworking.jpg	(from http://trystack.mediumra.re/index.html)
13:30:57	34065/34065	---M--	200	added ('OK')	image/jpeg	etag:359814ae8195d580065322a1338b02c7	http://trystack.mediumra.re/img/demos/event.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/event.jpg	(from http://trystack.mediumra.re/index.html)
13:30:58	50463/50463	---M--	200	added ('OK')	image/jpeg	etag:99bf6d852a65bbe5759a4fb17492c0f3	http://trystack.mediumra.re/img/demos/education.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/education.jpg	(from http://trystack.mediumra.re/index.html)
13:31:01	45823/45823	---M--	200	added ('OK')	image/jpeg	etag:30837113892a8916a1581568cad645cd	http://trystack.mediumra.re/img/demos/fitness.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/fitness.jpg	(from http://trystack.mediumra.re/index.html)
13:31:03	86752/86752	---M--	200	added ('OK')	image/jpeg	etag:0a7dc8a55a52ecdefc04d116be169322	http://trystack.mediumra.re/img/demos/drone-photography.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/drone-photography.jpg	(from http://trystack.mediumra.re/index.html)
13:31:04	43733/43733	---M--	200	added ('OK')	image/jpeg	etag:8c39be6536b043f4ce22ccff582084e7	http://trystack.mediumra.re/img/demos/insurance.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/insurance.jpg	(from http://trystack.mediumra.re/index.html)
13:31:04	36461/36461	---M--	200	added ('OK')	image/jpeg	etag:5976582810d8f341a05d1c80047bc281	http://trystack.mediumra.re/img/demos/knowledge-base.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/knowledge-base.jpg	(from http://trystack.mediumra.re/index.html)
13:31:07	40664/40664	---M--	200	added ('OK')	image/jpeg	etag:70c9559b90c21082eb3386def02f6cee	http://trystack.mediumra.re/img/demos/musician.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/musician.jpg	(from http://trystack.mediumra.re/index.html)
13:31:11	38870/38870	---M--	200	added ('OK')	image/jpeg	etag:52f3ff9d11f5001e8bd8953e729fa6d8	http://trystack.mediumra.re/img/demos/political.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/political.jpg	(from http://trystack.mediumra.re/index.html)
13:31:11	50319/50319	---M--	200	added ('OK')	image/jpeg	etag:86443cba981d79b21261700ad6a668b7	http://trystack.mediumra.re/img/demos/nonprofit.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/nonprofit.jpg	(from http://trystack.mediumra.re/index.html)
13:31:11	39657/39657	---M--	200	added ('OK')	image/jpeg	etag:c6e5f524e24f90afd5a752c57bff2438	http://trystack.mediumra.re/img/demos/restaurant.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/restaurant.jpg	(from http://trystack.mediumra.re/index.html)
13:31:13	34538/34538	---M--	200	added ('OK')	image/jpeg	etag:c7204e9ec9973cab1fae9d1fc6691ef1	http://trystack.mediumra.re/img/demos/recruitment.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/recruitment.jpg	(from http://trystack.mediumra.re/index.html)
13:31:17	38749/38749	---M--	200	added ('OK')	image/jpeg	etag:9095c24e4e08f56429ce372d48408df6	http://trystack.mediumra.re/img/demos/tourism.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/tourism.jpg	(from http://trystack.mediumra.re/index.html)
13:31:19	35280/35280	---M--	200	added ('OK')	image/jpeg	etag:d4c7641401794e7503475605eda2f62b	http://trystack.mediumra.re/img/demos/agency-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/agency-2.jpg	(from http://trystack.mediumra.re/index.html)
13:31:19	47373/47373	---M--	200	added ('OK')	image/jpeg	etag:b5d4eb22cc6c430729717cc6b78d1f6f	http://trystack.mediumra.re/img/demos/agency.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/agency.jpg	(from http://trystack.mediumra.re/index.html)
13:31:20	55944/55944	---M--	200	added ('OK')	image/jpeg	etag:ad6691fb91d261c9cbd158c29618370e	http://trystack.mediumra.re/img/demos/wedding.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/wedding.jpg	(from http://trystack.mediumra.re/index.html)
13:31:22	32191/32191	---M--	200	added ('OK')	image/jpeg	etag:890d2e8ca7a48cee88cc5880b1461b44	http://trystack.mediumra.re/img/demos/personal-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/personal-1.jpg	(from http://trystack.mediumra.re/index.html)
13:31:24	33581/33581	---M--	200	added ('OK')	image/jpeg	etag:1bb1988341b99dbe8e8e87f58b86820e	http://trystack.mediumra.re/img/demos/photography.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/photography.jpg	(from http://trystack.mediumra.re/index.html)
13:31:28	50207/50207	---M--	200	added ('OK')	image/jpeg	etag:131a888f8abfbd6fb51ffca851843081	http://trystack.mediumra.re/img/demos/photography-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/photography-2.jpg	(from http://trystack.mediumra.re/index.html)
13:31:28	166560/166560	---M-Z	200	added ('OK')	text/html	etag:66a1859b54933d9e8f73fe9b0e9d4407	http://trystack.mediumra.re/home-magazine.html	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/home-magazine.html	(from http://trystack.mediumra.re/index.html)
13:31:30	58398/58398	---M--	200	added ('OK')	image/jpeg	etag:0bbfb09fed966b35040b2af87be22832	http://trystack.mediumra.re/img/demos/studio-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/studio-1.jpg	(from http://trystack.mediumra.re/index.html)
13:31:30	49420/49420	---M--	200	added ('OK')	image/jpeg	etag:79e53dda7ddb01130c93823e90c20cf3	http://trystack.mediumra.re/img/demos/studio-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/studio-2.jpg	(from http://trystack.mediumra.re/index.html)
13:31:32	45048/45048	---M--	200	added ('OK')	image/jpeg	etag:80d6b2b16abbc01dc1da0b9526125351	http://trystack.mediumra.re/img/demos/video.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/video.jpg	(from http://trystack.mediumra.re/index.html)
13:31:36	49291/49291	---M--	200	added ('OK')	image/jpeg	etag:c5f42cb87b0bb622d90662ea41e4b6e6	http://trystack.mediumra.re/img/demos/magazine.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/magazine.jpg	(from http://trystack.mediumra.re/index.html)
13:31:38	47275/47275	---M--	200	added ('OK')	image/jpeg	etag:6250de3d6f5f4019827fc7d40665b186	http://trystack.mediumra.re/img/demos/magazine-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/magazine-2.jpg	(from http://trystack.mediumra.re/index.html)
13:31:41	64930/64930	---M--	200	added ('OK')	image/jpeg	etag:97e2a5836ac0b69dd72cf28604c770bc	http://trystack.mediumra.re/img/demos/coming-soon-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/coming-soon-1.jpg	(from http://trystack.mediumra.re/index.html)
13:31:42	60846/60846	---M--	200	added ('OK')	image/jpeg	etag:552b68b6c0a53dd40905425f64e8deb6	http://trystack.mediumra.re/img/demos/coming-soon-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/coming-soon-2.jpg	(from http://trystack.mediumra.re/index.html)
13:31:42	243/243	---M--	200	added ('OK')	image/png	etag:235f531c271a6fcc848cfa672cf3afa5	http://trystack.mediumra.re/img/flag-1.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/flag-1.png	(from http://trystack.mediumra.re/home-accommodation.html)
13:31:49	37329/37329	---M--	200	added ('OK')	image/jpeg	etag:9a9dfe9b00780479b6a3df40dd958fa2	http://trystack.mediumra.re/img/accom-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/accom-1.jpg	(from http://trystack.mediumra.re/home-accommodation.html)
13:31:49	79264/79264	---M--	200	added ('OK')	image/jpeg	etag:5100f8327b1a5898fe43f1b3da5062c6	http://trystack.mediumra.re/img/demos/coming-soon-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/demos/coming-soon-3.jpg	(from http://trystack.mediumra.re/index.html)
13:31:52	71615/71615	---M--	200	added ('OK')	image/jpeg	etag:a16e6019dab894e6a8c322b89c7229e8	http://trystack.mediumra.re/img/cowork-11.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/cowork-11.jpg	(from http://trystack.mediumra.re/home-accommodation.html)
13:31:55	32764/32764	---M--	200	added ('OK')	image/jpeg	etag:73f130f9da40fcf307069a51d833a8fd	http://trystack.mediumra.re/img/accom-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/accom-2.jpg	(from http://trystack.mediumra.re/home-accommodation.html)
13:31:55	36080/36080	---M--	200	added ('OK')	image/jpeg	etag:8b9b4a64b6a79a4c216e1e453f3fdfbe	http://trystack.mediumra.re/img/accom-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/accom-3.jpg	(from http://trystack.mediumra.re/home-accommodation.html)
13:31:58	18134/18134	---M--	200	added ('OK')	image/jpeg	etag:98866ce763d9363671537ec0ed84cce6	http://trystack.mediumra.re/img/accom-5.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/accom-5.jpg	(from http://trystack.mediumra.re/home-accommodation.html)
13:32:01	52309/52309	---M--	200	added ('OK')	image/jpeg	etag:594e746c59b5ea0a5ae31364e33e2166	http://trystack.mediumra.re/img/accom-4.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/accom-4.jpg	(from http://trystack.mediumra.re/home-accommodation.html)
13:32:02	37883/37883	---M--	200	added ('OK')	image/jpeg	etag:7d7e136743476431b9d3a205ed8fbda6	http://trystack.mediumra.re/img/accom-6.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/accom-6.jpg	(from http://trystack.mediumra.re/home-accommodation.html)
13:32:05	40214/40214	---M--	200	added ('OK')	image/jpeg	etag:a2f51552f1831ccbcf451c763776086a	http://trystack.mediumra.re/img/accom-7.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/accom-7.jpg	(from http://trystack.mediumra.re/home-accommodation.html)
13:32:05	176805/176805	---M--	200	added ('OK')	image/jpeg	etag:72b3a51069154b12f4eede4f57e0efae	http://trystack.mediumra.re/img/cowork-8.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/cowork-8.jpg	(from http://trystack.mediumra.re/index.html)
13:32:05	26213/26213	---M--	200	added ('OK')	image/jpeg	etag:fb461b4802def992d374258e0fb5fe51	http://trystack.mediumra.re/img/tourism-9.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/tourism-9.jpg	(from http://trystack.mediumra.re/home-accommodation.html)
13:32:06	9257/9257	---M--	200	added ('OK')	image/jpeg	etag:d617c89f017ab1ad7404aa40b6e8bf9f	http://trystack.mediumra.re/img/tourism-7.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/tourism-7.jpg	(from http://trystack.mediumra.re/home-accommodation.html)
13:32:06	33403/33403	---M--	200	added ('OK')	image/jpeg	etag:d50ff0463d37ab2c5d62e04376dfe1f6	http://trystack.mediumra.re/img/tourism-8.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/tourism-8.jpg	(from http://trystack.mediumra.re/home-accommodation.html)
13:32:06	446/446	---M--	200	added ('OK')	text/css	etag:636da45e620ed0e77dc6617824ed7131	http://trystack.mediumra.re/css/font-roboto.css	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/css/font-roboto.css	(from http://trystack.mediumra.re/home-construction.html)
13:32:08	352/352	---M--	200	added ('OK')	text/css	etag:2226e449e1258cbec5fbf7a2dead412e	http://trystack.mediumra.re/css/font-rubiklato.css	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/css/font-rubiklato.css	(from http://trystack.mediumra.re/home-coworking.html)
13:32:10	48996/48996	---M--	200	added ('OK')	image/jpeg	etag:6b572203904007bae5f3574351ace3aa	http://trystack.mediumra.re/img/tourism-6.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/tourism-6.jpg	(from http://trystack.mediumra.re/home-accommodation.html)
13:32:20	73825/73825	---M--	200	added ('OK')	image/jpeg	etag:fe30ef0d13ae5f8db2955188c7f689d7	http://trystack.mediumra.re/img/cowork-7.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/cowork-7.jpg	(from http://trystack.mediumra.re/home-coworking.html)
13:32:40	183347/183347	---M--	200	added ('OK')	image/jpeg	etag:1d37537fc5c3f19ee6284ff8a1f10c4f	http://trystack.mediumra.re/img/cowork-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/cowork-2.jpg	(from http://trystack.mediumra.re/home-coworking.html)
13:32:41	211706/211706	---M--	200	added ('OK')	image/jpeg	etag:824e1ec7721ea0c0d9984cf67ee18a2f	http://trystack.mediumra.re/img/construction-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/construction-2.jpg	(from http://trystack.mediumra.re/home-construction.html)
13:32:43	140308/140308	---M--	200	added ('OK')	image/jpeg	etag:554509ed40483bdd19c82233a1d6b010	http://trystack.mediumra.re/img/cowork-6.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/cowork-6.jpg	(from http://trystack.mediumra.re/home-coworking.html)
13:32:45	246153/246153	---M--	200	added ('OK')	image/jpeg	etag:b512dffdbdc9a1060b2ab387c7737a5a	http://trystack.mediumra.re/img/construction-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/construction-1.jpg	(from http://trystack.mediumra.re/home-construction.html)
13:32:54	88676/88676	---M--	200	added ('OK')	image/jpeg	etag:49c6a0381477e12182b3549abf2e2bfc	http://trystack.mediumra.re/img/knowledge-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/knowledge-1.jpg	(from http://trystack.mediumra.re/home-coworking.html)
13:32:55	56903/56903	---M--	200	added ('OK')	image/png	etag:90ba1c174db8b6edc1603d567c197e11	http://trystack.mediumra.re/img/headline-4.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/headline-4.png	(from http://trystack.mediumra.re/home-drone-photography.html)
13:33:01	123051/123051	---M--	200	added ('OK')	image/jpeg	etag:887ce548be286aeb6e87349bdfb7425b	http://trystack.mediumra.re/img/cowork-5.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/cowork-5.jpg	(from http://trystack.mediumra.re/home-coworking.html)
13:33:30	288532/288532	---M--	200	added ('OK')	image/jpeg	etag:b22b66d9758a91a0ac4492c364601ae9	http://trystack.mediumra.re/img/drone-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/drone-1.jpg	(from http://trystack.mediumra.re/home-drone-photography.html)
13:33:31	668/668	---M--	200	added ('OK')	image/png	etag:8e390eee8b08b81be55e4bffb136b35d	http://trystack.mediumra.re/img/flag-2.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/flag-2.png	(from http://trystack.mediumra.re/home-drone-photography.html)
13:33:34	243163/243163	---M--	200	added ('OK')	image/jpeg	etag:e7a9125107da3711e061c80969c8769a	http://trystack.mediumra.re/img/drone-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/drone-2.jpg	(from http://trystack.mediumra.re/home-drone-photography.html)
13:33:39	275889/275889	---M--	200	added ('OK')	image/jpeg	etag:4bbe07c1d3e8e54dad797cc9b154a6a7	http://trystack.mediumra.re/img/drone-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/drone-3.jpg	(from http://trystack.mediumra.re/home-drone-photography.html)
13:33:53	321520/321520	---M--	200	added ('OK')	image/jpeg	etag:4cc8592b1ab07d7ff12016cb9b9f9b80	http://trystack.mediumra.re/img/drone-4.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/drone-4.jpg	(from http://trystack.mediumra.re/home-drone-photography.html)
13:33:56	134400/134400	---M--	200	added ('OK')	image/jpeg	etag:57d3f5db6ba515a2cdeebd4e620df81d	http://trystack.mediumra.re/img/education-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/education-2.jpg	(from http://trystack.mediumra.re/home-education.html)
13:33:56	157487/157487	---M--	200	added ('OK')	image/jpeg	etag:57b4e33a212325c48518294d984882a9	http://trystack.mediumra.re/img/education-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/education-1.jpg	(from http://trystack.mediumra.re/home-education.html)
13:34:11	192821/192821	---M--	200	added ('OK')	image/jpeg	etag:06ef5351736fd1b17198f4d24fb1e57f	http://trystack.mediumra.re/img/education-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/education-3.jpg	(from http://trystack.mediumra.re/home-education.html)
13:34:17	128844/128844	---M--	200	added ('OK')	image/jpeg	etag:f8e3a8c49c9ecd046277cec5a864067c	http://trystack.mediumra.re/img/education-5.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/education-5.jpg	(from http://trystack.mediumra.re/home-education.html)
13:34:18	159737/159737	---M--	200	added ('OK')	image/jpeg	etag:b5ae627750cd2aea33b31119d97b4bd3	http://trystack.mediumra.re/img/education-4.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/education-4.jpg	(from http://trystack.mediumra.re/home-education.html)
13:34:22	30190/30190	---M--	200	added ('OK')	image/jpeg	etag:9ed1364328b3dcb09af807f86c18ebf2	http://trystack.mediumra.re/img/conference-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/conference-1.jpg	(from http://trystack.mediumra.re/home-event.html)
13:34:26	187211/187211	---M--	200	added ('OK')	image/jpeg	etag:d78800ed0cffc2d320646976b518c2ab	http://trystack.mediumra.re/img/education-6.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/education-6.jpg	(from http://trystack.mediumra.re/home-education.html)
13:34:29	37134/37134	---M--	200	added ('OK')	image/png	etag:671bc99e55b8d16bab37a393161c917d	http://trystack.mediumra.re/img/avatar-round-1.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/avatar-round-1.png	(from http://trystack.mediumra.re/home-event.html)
13:34:30	75332/75332	---M--	200	added ('OK')	image/jpeg	etag:194e96c001f5356f9e3b113547d8010b	http://trystack.mediumra.re/img/conference-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/conference-2.jpg	(from http://trystack.mediumra.re/home-event.html)
13:34:34	44021/44021	---M--	200	added ('OK')	image/png	etag:63248490813486e26d6b2258d5db0fd3	http://trystack.mediumra.re/img/avatar-round-3.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/avatar-round-3.png	(from http://trystack.mediumra.re/home-event.html)
13:34:36	160312/160312	---M--	200	added ('OK')	image/jpeg	etag:e1e289a4df83df3dbc6bc4dcb90c8d93	http://trystack.mediumra.re/img/education-7.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/education-7.jpg	(from http://trystack.mediumra.re/home-education.html)
13:34:37	47578/47578	---M--	200	added ('OK')	image/png	etag:a9cfe272e45d10f368033c6a4472d3b6	http://trystack.mediumra.re/img/avatar-round-2.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/avatar-round-2.png	(from http://trystack.mediumra.re/home-event.html)
13:34:37	36022/36022	---M--	200	added ('OK')	image/png	etag:16436ef5f9ba371cbaabaf321bc6ad9c	http://trystack.mediumra.re/img/avatar-round-4.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/avatar-round-4.png	(from http://trystack.mediumra.re/home-event.html)
13:34:38	39695/39695	---M--	200	added ('OK')	image/png	etag:f7e9b32952e6b3a075511bb7932d8623	http://trystack.mediumra.re/img/avatar-round-5.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/avatar-round-5.png	(from http://trystack.mediumra.re/home-event.html)
13:34:43	40645/40645	---M--	200	added ('OK')	image/png	etag:4a0a98df15340528840111647ee83c7a	http://trystack.mediumra.re/img/avatar-round-6.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/avatar-round-6.png	(from http://trystack.mediumra.re/home-event.html)
13:34:45	36514/36514	---M--	200	added ('OK')	image/jpeg	etag:d9ef0cc544c774dc293a6dca7919c973	http://trystack.mediumra.re/img/fitness-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/fitness-3.jpg	(from http://trystack.mediumra.re/home-fitness.html)
13:34:58	125780/125780	---M--	200	added ('OK')	image/jpeg	etag:25fd30a980d21bbb48a3cc1f4bf3950b	http://trystack.mediumra.re/img/fitness-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/fitness-2.jpg	(from http://trystack.mediumra.re/home-fitness.html)
13:35:02	117000/117000	---M--	200	added ('OK')	image/jpeg	etag:3dcd91d369c6b9b7e404c665143846ae	http://trystack.mediumra.re/img/fitness-4.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/fitness-4.jpg	(from http://trystack.mediumra.re/home-fitness.html)
13:35:18	257096/257096	---M--	200	added ('OK')	image/jpeg	etag:5318659c5ad7bee0c4e463e0b70f4810	http://trystack.mediumra.re/img/fitness-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/fitness-1.jpg	(from http://trystack.mediumra.re/home-fitness.html)
13:35:27	173716/173716	---M--	200	added ('OK')	image/jpeg	etag:c768e9e446692dc6d8c04eb52b502f4a	http://trystack.mediumra.re/img/insurance-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/insurance-1.jpg	(from http://trystack.mediumra.re/home-health-insurance.html)
13:35:27	152933/152933	---M--	200	added ('OK')	image/jpeg	etag:6f25b0df8c54e275d66ae28a10a8902b	http://trystack.mediumra.re/img/insurance-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/insurance-2.jpg	(from http://trystack.mediumra.re/home-health-insurance.html)
13:35:34	311363/311363	---M--	200	added ('OK')	image/jpeg	etag:06af2f81d22d3a89078a52b814c5cae8	http://trystack.mediumra.re/img/fitness-5.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/fitness-5.jpg	(from http://trystack.mediumra.re/home-fitness.html)
13:35:35	42792/42792	---M--	200	added ('OK')	image/jpeg	etag:1747ec0680c1bc8b9f2e19442fa7163d	http://trystack.mediumra.re/img/music-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/music-1.jpg	(from http://trystack.mediumra.re/home-musician.html)
13:35:39	135760/135760	---M--	200	added ('OK')	image/jpeg	etag:db97b7fef0dab4296c8b9390105617c9	http://trystack.mediumra.re/img/insurance-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/insurance-3.jpg	(from http://trystack.mediumra.re/home-health-insurance.html)
13:35:40	172/172	---M--	200	added ('OK')	text/css	etag:c3fbfc33311d5afcd5529cee359ffe37	http://trystack.mediumra.re/css/font-robotoslab.css	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/css/font-robotoslab.css	(from http://trystack.mediumra.re/home-nonprofit.html)
13:35:45	59452/59452	---M--	200	added ('OK')	image/jpeg	etag:0cebfdb582f769e13003a78fa3e9d197	http://trystack.mediumra.re/img/music-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/music-2.jpg	(from http://trystack.mediumra.re/home-musician.html)
13:35:49	26521/26521	---M--	200	added ('OK')	image/png	etag:a7781f66ff117ed64e3e4161a7ec54df	http://trystack.mediumra.re/img/headline-2.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/headline-2.png	(from http://trystack.mediumra.re/home-nonprofit.html)
13:35:50	149764/149764	---M--	200	added ('OK')	image/png	etag:afd75d2e354381d9e29788bc41372289	http://trystack.mediumra.re/img/avatar-large-2.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/avatar-large-2.png	(from http://trystack.mediumra.re/home-health-insurance.html)
13:35:55	126650/126650	---M--	200	added ('OK')	image/jpeg	etag:494536a621b0921ef2610c2f2eddcc9d	http://trystack.mediumra.re/img/music-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/music-3.jpg	(from http://trystack.mediumra.re/home-musician.html)
13:36:03	76126/76126	---M--	200	added ('OK')	image/jpeg	etag:c2c4de02db79ab6ad9ffb1a41061402c	http://trystack.mediumra.re/img/nonprofit-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/nonprofit-3.jpg	(from http://trystack.mediumra.re/home-nonprofit.html)
13:36:05	94762/94762	---M--	200	added ('OK')	image/jpeg	etag:ccba9f03aeabfcbcfe36750f25d8be2a	http://trystack.mediumra.re/img/nonprofit-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/nonprofit-2.jpg	(from http://trystack.mediumra.re/home-nonprofit.html)
13:36:07	171247/171247	---M--	200	added ('OK')	image/jpeg	etag:f964bfcd12db448b8edcbce6704cd178	http://trystack.mediumra.re/img/nonprofit-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/nonprofit-1.jpg	(from http://trystack.mediumra.re/home-nonprofit.html)
13:36:12	102581/102581	---M--	200	added ('OK')	image/jpeg	etag:c88e1e16f895884da44027c5af519b06	http://trystack.mediumra.re/img/nonprofit-4.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/nonprofit-4.jpg	(from http://trystack.mediumra.re/home-nonprofit.html)
13:36:18	91371/91371	---M--	200	added ('OK')	image/jpeg	etag:ef09cc148026ce7c06b981757a863fbe	http://trystack.mediumra.re/img/nonprofit-6.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/nonprofit-6.jpg	(from http://trystack.mediumra.re/home-nonprofit.html)
